age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
33,274222,12,7687,0,37,<=50K
29,206049,7,1,0,41,>50K
28,206050,8,0,0,39,<=50K
56,145189,10,0,0,38,<=50K
57,145189,9,1,0,40,<=50K
32,344131,8,0,1,38,>50K
32,344130,8,0,1,39,<=50K
32,181486,12,0,0,40,>50K
33,181486,15,1,0,39,>50K
36,262409,14,0,211,44,<=50K
36,262408,14,0,213,45,>50K
48,84726,10,0,1,41,<=50K
45,84726,9,0,0,41,<=50K
42,102025,13,0,0,51,<=50K
41,102026,12,0,0,51,<=50K
29,55291,12,0,0,39,>50K
29,55291,11,0,1,40,>50K
43,100583,8,0,0,38,<=50K
43,100585,9,0,0,39,<=50K
40,150526,12,1,1,37,<=50K
42,150526,13,1,0,41,>50K
32,247206,13,0,0,39,<=50K
33,247204,15,0,0,39,<=50K
37,270986,9,1,0,48,<=50K
37,270983,10,1,0,49,<=50K
46,176862,9,0,0,40,<=50K
47,176863,9,0,0,39,<=50K
34,267776,10,0,0,31,<=50K
34,267774,9,1,0,29,<=50K
30,306384,10,2,1,49,<=50K
29,306381,10,1,0,50,<=50K
25,291968,8,0,1,44,<=50K
25,291967,9,1,0,43,<=50K
47,271828,10,0,0,38,>50K
46,271827,8,0,1,37,<=50K
37,31021,10,0,1,39,<=50K
39,31022,10,1,1,40,<=50K
22,407682,6,1,0,39,<=50K
24,407684,3,0,0,40,<=50K
46,158556,9,0,1,50,>50K
44,158554,8,0,1,50,<=50K
52,123429,9,1,1,58,>50K
53,123429,9,0,0,60,<=50K
25,290286,10,0,1,39,<=50K
26,290285,9,1,0,40,<=50K
42,76488,6,0,0,40,<=50K
42,76486,7,0,0,39,<=50K
41,113555,8,7298,0,49,>50K
41,113554,11,7297,0,49,<=50K
40,343079,12,1,1742,20,<=50K
38,343079,13,0,1737,19,<=50K
43,37618,7,2,1,59,<=50K
42,37616,11,1,0,60,<=50K
41,115561,9,0,1,40,<=50K
42,115562,7,1,1,40,<=50K
19,344889,10,0,1,20,<=50K
22,344891,10,0,0,20,>50K
28,194196,13,0,0,40,<=50K
28,194198,13,0,0,41,>50K
19,596776,8,0,0,41,<=50K
22,596776,9,0,0,40,<=50K
37,112561,13,0,0,54,>50K
37,112561,13,1,0,55,<=50K
53,175339,10,0,2,49,>50K
54,175338,8,0,0,51,>50K
51,217082,6,0,2,39,>50K
49,217083,9,0,0,40,>50K
29,151868,4,0,1,38,<=50K
29,151866,4,1,2,38,>50K
26,109418,11,0,1,46,<=50K
25,109419,13,0,2,44,<=50K
30,107842,8,5178,0,49,>50K
29,107842,9,5179,0,47,<=50K
17,148645,9,0,0,28,<=50K
20,148643,7,0,0,27,>50K
16,193741,6,0,0,30,<=50K
17,193742,7,0,0,30,<=50K
48,115613,6,0,0,39,<=50K
48,115612,4,1,0,40,<=50K
37,185359,9,1,2,39,<=50K
37,185360,10,1,1,40,>50K
30,31164,9,0,0,28,<=50K
28,31164,7,2,1,30,<=50K
36,296125,8,0,0,31,<=50K
39,296125,7,0,0,30,<=50K
55,318448,12,1,0,79,>50K
54,318450,14,0,0,80,<=50K
41,119721,8,0,1,40,<=50K
41,119722,9,0,0,40,<=50K
24,162593,13,0,0,39,<=50K
23,162593,14,1,0,39,<=50K
29,154863,9,0,1875,40,<=50K
28,154862,9,0,1875,40,>50K
42,344919,10,0,0,50,<=50K
42,344917,8,1,0,49,<=50K
37,291517,11,15023,0,53,>50K
37,291518,12,15025,1,54,>50K
23,369550,10,0,0,30,<=50K
23,369548,11,0,0,29,<=50K
17,202674,10,1,1,50,<=50K
18,202673,10,1,2,50,>50K
37,264501,9,0,0,41,<=50K
35,264504,10,0,2,39,<=50K
28,209109,12,0,0,50,<=50K
27,209109,13,1,0,48,<=50K
38,119577,13,0,0,21,<=50K
40,119578,13,0,0,19,<=50K
52,101753,11,1,0,55,<=50K
51,101752,10,0,0,56,<=50K
39,77331,11,0,1,50,<=50K
39,77334,9,0,0,50,>50K
61,113325,9,0,0,39,<=50K
62,113322,9,1,1,40,<=50K
50,237730,10,0,1,40,<=50K
49,237728,9,1,0,40,>50K
66,212457,7,0,0,18,<=50K
65,212456,10,1,0,20,<=50K
48,185861,9,0,0,42,<=50K
48,185861,8,0,0,43,<=50K
31,117961,12,0,1887,59,>50K
32,117964,13,1,1887,60,<=50K
50,164135,8,0,0,47,>50K
51,164137,7,1,0,51,<=50K
45,140663,12,0,0,43,<=50K
47,140663,15,0,0,45,>50K
51,117847,11,0,1,40,<=50K
55,117846,11,1,0,39,<=50K
27,95806,10,3323,2,39,<=50K
24,95805,11,3324,2,41,<=50K
65,169047,11,0,0,13,<=50K
64,169048,9,0,0,9,>50K
29,504726,7,0,1,17,<=50K
32,504725,6,0,0,18,<=50K
52,135840,4,0,0,44,<=50K
54,135840,8,1,1,44,<=50K
22,198147,9,2,0,50,<=50K
20,198148,8,0,0,49,<=50K
18,262515,7,1,1,20,<=50K
19,262514,8,0,0,18,<=50K
21,194096,11,1,0,40,<=50K
24,194095,14,0,0,40,>50K
24,197872,9,0,1,42,>50K
26,197870,9,0,0,42,<=50K
39,206533,10,1,2,50,<=50K
38,206534,10,0,0,48,<=50K
44,201215,10,0,0,41,<=50K
45,201218,8,1,0,40,>50K
22,196742,7,592,0,15,<=50K
21,196743,13,593,0,16,<=50K
50,304954,13,0,0,51,>50K
50,304956,12,0,0,48,<=50K
25,200972,10,2,0,41,<=50K
25,200972,11,0,1,41,<=50K
30,395171,11,0,2,24,<=50K
31,395170,10,1,1,24,<=50K
18,38618,10,1,2,66,<=50K
19,38619,11,0,0,65,<=50K
20,190760,6,1,0,69,<=50K
19,190760,4,0,0,70,<=50K
36,470661,11,0,1,39,<=50K
37,470663,9,0,0,41,<=50K
57,74156,9,0,0,29,<=50K
57,74156,7,0,1,29,>50K
26,123982,6,0,0,39,<=50K
24,123982,7,1,0,40,>50K
39,130569,9,0,0,40,<=50K
40,130570,10,0,1,38,<=50K
46,83443,10,0,0,37,<=50K
48,83443,8,0,0,42,>50K
62,151368,8,0,1,39,<=50K
59,151368,8,1,0,40,<=50K
46,117092,7,0,1,39,<=50K
48,117094,9,1,0,40,<=50K
36,126675,14,0,0,38,<=50K
36,126677,13,0,2,40,<=50K
27,57595,9,0,0,39,<=50K
27,57595,10,1,0,42,>50K
29,282397,8,0,0,40,>50K
27,282397,9,0,1,39,>50K
44,33299,11,2,1977,50,>50K
44,33299,10,0,1978,48,<=50K
19,189887,8,0,0,39,<=50K
20,189886,8,1,1,42,<=50K
31,117392,8,0,0,39,<=50K
27,117391,10,0,1,42,<=50K
47,316099,10,0,0,38,<=50K
46,316101,7,0,1,40,<=50K
51,175748,9,0,0,40,<=50K
52,175751,6,0,1,40,>50K
50,229272,8,1,0,39,>50K
49,229270,10,0,0,39,>50K
53,22744,10,15024,0,59,>50K
55,22743,10,15022,0,59,>50K
23,216127,9,0,2,28,<=50K
24,216128,11,0,0,31,>50K
26,611028,5,0,0,41,<=50K
23,611028,4,1,0,41,<=50K
37,170021,9,3135,0,45,<=50K
39,170019,9,3137,1,44,<=50K
21,322674,9,1,0,40,<=50K
21,322674,10,1,0,39,<=50K
60,147844,4,0,0,30,<=50K
63,147844,4,0,0,29,<=50K
50,166458,11,0,3,39,<=50K
50,166459,12,0,0,39,<=50K
52,127454,8,0,1,46,>50K
53,127454,10,0,0,46,>50K
49,254229,10,1,0,39,>50K
49,254230,10,0,1,38,<=50K
50,116285,14,1,1,59,>50K
51,116287,15,0,0,59,<=50K
34,361889,12,0,1,39,>50K
35,361888,11,1,1,39,<=50K
53,225768,11,0,0,40,>50K
53,225768,10,0,0,38,<=50K
43,160367,7,0,1,41,<=50K
41,160369,9,0,1,39,<=50K
49,176969,7,0,1589,40,<=50K
49,176968,9,0,1590,40,>50K
56,141458,9,0,0,39,<=50K
58,141457,10,1,1,39,>50K
19,221095,9,0,0,40,<=50K
20,221094,10,0,0,39,<=50K
21,495890,9,1,0,40,<=50K
24,495888,8,0,1,39,>50K
55,201823,4,0,2002,39,<=50K
55,201821,4,0,2001,39,<=50K
27,247444,8,3,0,39,<=50K
26,247446,8,0,0,39,<=50K
30,139057,10,0,0,85,>50K
33,139054,9,0,0,83,<=50K
60,166125,9,0,1,37,>50K
61,166122,5,1,0,39,<=50K
47,109275,8,0,0,40,<=50K
46,109274,11,0,0,40,<=50K
51,186336,7,1,0,41,>50K
51,186338,11,2,0,41,<=50K
48,76611,9,0,1,50,<=50K
45,76611,10,0,0,50,<=50K
71,53683,9,0,1,38,<=50K
70,53682,8,1,0,40,<=50K
23,73202,8,1,0,41,<=50K
21,73201,8,0,1,39,<=50K
49,116288,12,0,0,60,<=50K
49,116287,11,0,1,60,<=50K
51,326155,9,0,0,41,>50K
52,326156,9,0,0,39,<=50K
36,250792,8,1,0,48,<=50K
36,250791,9,2,0,47,>50K
19,400441,9,0,0,19,<=50K
19,400443,9,0,1,18,>50K
32,127651,7,1,0,40,>50K
32,127649,9,0,1,40,<=50K
53,103948,14,1,0,40,<=50K
52,103951,14,0,2,40,<=50K
46,295792,9,0,0,38,<=50K
46,295791,11,1,0,37,<=50K
38,82620,8,0,0,40,<=50K
37,82621,10,0,1,40,<=50K
64,109850,13,0,0,21,<=50K
62,109850,12,2,1,21,<=50K
50,371299,7,0,1,35,<=50K
49,371300,9,0,1,33,<=50K
39,29700,12,0,0,44,>50K
37,29701,15,1,0,46,<=50K
39,338737,8,1,0,40,<=50K
40,338738,9,0,0,39,<=50K
30,173005,9,1,0,51,>50K
30,173004,10,1,0,49,<=50K
39,163985,10,1,1,24,<=50K
39,163984,9,0,0,23,<=50K
41,44119,15,1,1876,41,<=50K
42,44121,16,1,1875,38,<=50K
41,310631,10,1,0,39,>50K
41,310633,8,1,1,37,<=50K
42,174575,9,2,1,44,<=50K
43,174574,9,1,1,45,>50K
29,207254,10,0,0,39,<=50K
29,207253,10,1,0,39,<=50K
42,308295,9,0,0,18,<=50K
39,308296,10,0,0,20,>50K
26,109009,7,1,0,40,<=50K
22,109010,6,0,0,40,>50K
45,296325,14,0,0,41,<=50K
44,296325,12,2,1,40,<=50K
40,120275,8,0,1,39,<=50K
40,120275,9,0,1,40,<=50K
40,86400,10,1,1,37,<=50K
41,86400,8,0,1,38,<=50K
67,124471,9,0,0,62,<=50K
67,124469,6,0,0,60,<=50K
50,386396,13,0,0,58,<=50K
50,386397,13,1,0,60,<=50K
30,159768,9,3323,0,41,<=50K
29,159767,6,3325,2,40,<=50K
63,550847,6,2,0,39,>50K
65,550848,6,0,0,39,<=50K
19,122213,8,0,0,51,<=50K
20,122214,8,0,0,51,<=50K
35,80637,13,0,0,30,<=50K
37,80639,13,0,0,29,<=50K
21,191324,9,1,1,23,<=50K
21,191322,11,0,0,26,>50K
50,177858,8,0,0,56,>50K
51,177856,9,0,1,53,<=50K
36,95550,10,0,0,36,<=50K
34,95551,7,1,1,35,<=50K
53,198185,7,0,2,36,<=50K
55,198185,8,2,0,39,<=50K
36,182667,6,0,0,35,<=50K
37,182668,7,0,2,34,<=50K
62,171636,12,0,2,41,<=50K
62,171637,12,1,0,41,<=50K
28,157391,12,1,0,39,<=50K
28,157390,12,1,1,40,<=50K
33,207199,9,0,0,40,>50K
29,207201,10,0,0,40,>50K
38,92036,9,1,0,38,>50K
40,92036,9,1,0,40,<=50K
23,400965,10,1,1,39,<=50K
23,400963,11,1,2,40,<=50K
35,227571,4,0,0,39,<=50K
37,227572,3,0,0,40,<=50K
34,190224,11,1,0,40,<=50K
36,190226,10,0,0,39,<=50K
27,66473,10,0,0,40,<=50K
29,66473,8,0,1,41,<=50K
37,89559,9,0,0,39,<=50K
38,89557,8,1,0,39,<=50K
40,192710,9,1,0,40,<=50K
41,192711,7,0,0,40,<=50K
44,222433,10,0,0,41,<=50K
42,222433,9,0,0,41,>50K
55,47855,11,0,0,50,<=50K
56,47858,9,0,0,51,<=50K
42,103644,8,5012,1,59,<=50K
45,103643,9,5012,1,60,<=50K
36,183612,7,0,1976,39,>50K
34,183610,8,0,1977,42,<=50K
20,211383,11,0,0,32,<=50K
22,211386,10,1,0,34,>50K
35,320192,14,0,0,48,>50K
34,320194,14,1,1,47,<=50K
27,312588,5,0,0,40,<=50K
27,312590,5,0,0,40,<=50K
35,87555,8,1,0,39,<=50K
36,87556,8,0,1,39,<=50K
43,404600,8,0,0,39,<=50K
45,404600,7,0,0,41,<=50K
58,109972,9,1,1,41,<=50K
55,109973,8,1,0,40,>50K
29,57422,10,0,0,48,<=50K
30,57421,12,2,0,47,<=50K
50,163709,9,0,0,37,<=50K
49,163708,9,0,1,41,<=50K
27,25953,11,0,0,40,<=50K
26,25953,10,1,0,39,<=50K
26,227890,14,0,1,39,<=50K
28,227890,13,0,0,39,<=50K
27,228470,12,1,0,43,>50K
27,228472,11,0,1,43,<=50K
50,156624,14,7689,1,49,>50K
52,156621,14,7689,0,49,<=50K
31,258850,11,0,0,38,<=50K
29,258848,9,0,0,38,>50K
39,63909,11,1,0,38,<=50K
38,63911,9,0,0,40,>50K
27,210868,6,0,0,39,<=50K
28,210866,7,0,0,40,>50K
51,306786,9,0,0,39,<=50K
51,306784,11,1,0,37,<=50K
65,340733,10,0,0,40,<=50K
66,340734,7,1,0,38,<=50K
36,241766,8,0,1,58,<=50K
37,241767,7,0,1,58,<=50K
23,104661,9,0,0,21,<=50K
25,104662,8,0,1,22,<=50K
39,52034,10,0,0,39,<=50K
39,52036,9,1,1,41,<=50K
32,254220,7,0,0,40,<=50K
34,254220,10,1,0,39,<=50K
39,211785,9,0,0,20,<=50K
39,211786,10,1,0,19,>50K
20,387214,10,1,1721,15,<=50K
19,387215,9,1,1721,18,<=50K
29,169630,9,1,0,39,<=50K
26,169630,7,0,1,39,<=50K
59,80468,8,0,0,24,<=50K
59,80468,8,1,0,25,<=50K
38,243424,8,0,2,48,<=50K
37,243423,8,0,1,50,<=50K
33,146161,11,0,0,61,>50K
35,146161,13,1,0,61,>50K
33,288825,9,1,2259,83,<=50K
33,288824,8,0,2257,85,<=50K
31,190400,13,0,0,40,<=50K
31,190399,13,0,0,41,<=50K
30,45604,8,0,1,54,<=50K
31,45602,9,0,0,51,<=50K
39,244521,14,1,1902,47,>50K
40,244522,11,1,1901,46,>50K
45,194698,9,0,0,50,<=50K
47,194698,9,0,0,49,<=50K
56,188329,10,0,2,78,<=50K
57,188327,7,1,0,76,<=50K
22,177124,10,0,0,19,<=50K
21,177125,10,0,0,19,<=50K
45,95638,10,1,1,46,<=50K
45,95635,9,1,0,46,<=50K
50,416128,1,0,0,38,<=50K
52,416127,1,0,0,38,<=50K
26,186294,9,1,0,50,<=50K
24,186294,10,0,0,51,<=50K
39,31352,8,1,0,39,>50K
38,31351,9,0,1,38,<=50K
34,161940,13,1055,0,42,<=50K
32,161942,12,1053,0,41,<=50K
64,361720,9,0,0,19,<=50K
64,361721,10,1,0,22,>50K
29,190539,14,6848,0,48,<=50K
30,190537,12,6849,1,48,<=50K
54,306985,9,0,0,39,<=50K
54,306984,8,2,0,38,<=50K
43,242618,9,1,0,39,<=50K
43,242618,10,0,0,40,>50K
26,511331,13,2,0,39,<=50K
24,511330,13,1,0,38,<=50K
58,222182,9,0,0,44,<=50K
58,222184,8,0,0,44,<=50K
23,202342,12,1,0,41,<=50K
21,202344,12,1,0,39,>50K
21,238918,1,1,0,40,<=50K
24,238915,2,2,0,40,<=50K
40,37994,10,0,1,48,<=50K
39,37996,9,2,0,51,>50K
37,278252,9,0,1,46,<=50K
37,278254,9,0,0,48,>50K
41,76195,11,2,0,50,<=50K
43,76197,12,0,0,49,<=50K
19,186014,10,0,1,11,<=50K
19,186014,10,1,0,12,>50K
43,125405,9,1,0,39,<=50K
40,125405,7,2,0,40,<=50K
27,19392,9,0,0,37,<=50K
28,19394,9,0,1,37,<=50K
51,114063,7,1,0,39,<=50K
51,114062,10,0,1,40,>50K
37,177307,8,0,0,44,<=50K
38,177305,8,2,0,44,>50K
22,237650,8,1,0,36,<=50K
18,237650,9,0,0,34,<=50K
43,106704,10,1505,0,48,<=50K
45,106704,9,1507,0,49,<=50K
32,144064,17,0,0,53,>50K
32,144064,18,0,1,54,<=50K
46,190485,8,0,0,28,<=50K
46,190488,9,0,1,26,<=50K
36,195148,9,3139,0,40,<=50K
38,195148,9,3136,1,39,<=50K
50,157566,9,0,0,39,<=50K
50,157566,8,0,0,39,<=50K
48,379681,10,1,0,18,>50K
52,379682,11,1,0,21,<=50K
18,41791,5,1,0,19,<=50K
17,41794,7,0,0,20,<=50K
22,125493,9,0,0,34,<=50K
23,125490,10,0,1,34,<=50K
48,169179,9,0,0,49,<=50K
48,169181,8,0,1,48,<=50K
49,289707,9,1,1,47,<=50K
48,289705,8,1,0,44,<=50K
41,84609,12,1,1902,60,>50K
40,84607,11,1,1902,60,>50K
36,348726,12,0,2,34,<=50K
36,348728,12,1,0,34,<=50K
65,154526,8,2,0,39,<=50K
64,154526,7,0,0,41,<=50K
23,182342,9,0,0,38,<=50K
23,182342,8,0,2,40,>50K
67,102422,10,0,0,29,<=50K
65,102422,11,2,1,29,<=50K
28,98733,10,0,0,19,<=50K
30,98733,11,0,0,21,<=50K
68,141797,4,0,0,39,<=50K
66,141796,4,0,0,39,<=50K
25,76996,11,0,1,38,<=50K
26,76997,9,1,3,38,<=50K
19,370990,10,0,0,40,<=50K
20,370990,10,0,2,40,<=50K
19,452639,9,0,0,40,<=50K
21,452640,8,0,2,39,<=50K
26,229521,8,0,2,56,<=50K
25,229524,9,0,0,58,<=50K
32,119421,11,0,1671,50,<=50K
33,119420,10,0,1672,48,<=50K
55,163083,12,14084,0,43,>50K
53,163083,13,14085,0,44,<=50K
24,73896,9,0,1,8,<=50K
23,73894,8,1,0,8,<=50K
64,321166,13,0,0,4,<=50K
63,321165,12,0,1,5,<=50K
26,103699,10,1,0,37,<=50K
25,103699,8,0,0,40,>50K
20,243841,10,0,0,40,<=50K
21,243843,7,0,0,39,>50K
41,190289,9,0,1,39,<=50K
42,190289,10,0,1,38,<=50K
24,280133,5,0,0,49,<=50K
24,280132,6,1,1,50,<=50K
24,171115,7,0,0,47,<=50K
22,171113,10,1,1,47,<=50K
40,125459,10,0,0,41,>50K
41,125460,9,0,1,39,<=50K
20,152183,9,0,0,24,<=50K
17,152183,9,0,1,25,<=50K
31,153961,9,1,1,36,<=50K
31,153964,9,1,0,34,<=50K
38,96327,12,2,0,39,<=50K
38,96329,12,1,1,39,<=50K
24,182180,8,2829,0,40,<=50K
25,182175,10,2828,0,39,<=50K
54,174865,5,1,1,44,>50K
56,174863,4,0,0,45,<=50K
31,73795,9,0,0,29,<=50K
30,73794,10,0,0,29,<=50K
73,231740,13,4931,0,3,<=50K
75,231742,16,4932,1,4,<=50K
60,195452,9,0,1,50,>50K
60,195452,10,0,0,50,<=50K
34,456399,12,1,0,40,<=50K
34,456400,11,2,1,38,<=50K
23,263498,6,2,1,40,<=50K
23,263498,5,0,0,38,<=50K
40,113251,13,1,2,50,>50K
40,113251,11,2,0,50,<=50K
51,302145,8,0,0,41,<=50K
51,302146,6,0,0,40,<=50K
27,214859,9,1,0,48,<=50K
28,214858,8,1,0,47,<=50K
34,169103,10,0,0,39,<=50K
35,169102,10,0,0,40,<=50K
39,57233,11,0,0,40,<=50K
39,57233,12,0,0,41,<=50K
20,217420,7,2,2,39,<=50K
19,217422,10,0,0,38,>50K
27,37301,13,7689,0,70,>50K
27,37302,14,7690,1,70,>50K
46,59768,10,0,0,49,<=50K
46,59765,10,0,1,49,<=50K
18,133351,8,1,0,39,<=50K
18,133351,9,1,0,41,<=50K
49,204629,13,0,0,39,>50K
49,204630,13,0,1,41,<=50K
31,312667,13,15022,0,52,>50K
32,312669,12,15023,1,49,>50K
36,281020,8,0,0,44,<=50K
34,281019,8,0,2,44,>50K
51,129176,7,0,1,38,<=50K
53,129175,11,0,0,38,<=50K
70,38359,9,0,0,17,<=50K
71,38359,9,0,1,15,>50K
42,67672,12,1,0,40,<=50K
44,67670,9,0,0,41,<=50K
20,180051,7,0,0,20,<=50K
24,180053,9,0,0,19,<=50K
44,215944,8,0,0,39,<=50K
46,215940,10,0,0,40,<=50K
65,199298,4,0,1,30,<=50K
64,199296,3,0,1,30,<=50K
62,114994,8,0,0,20,<=50K
64,114994,8,0,0,20,<=50K
58,168568,8,0,1885,38,>50K
58,168567,9,0,1887,39,<=50K
41,161223,12,0,1,41,<=50K
44,161224,15,0,0,39,<=50K
48,200471,9,1,0,39,<=50K
48,200471,9,0,0,39,<=50K
48,176683,11,0,0,38,<=50K
49,176683,10,0,0,39,<=50K
28,212640,14,0,0,85,<=50K
28,212641,15,0,0,85,<=50K
40,266510,8,0,2,38,<=50K
40,266508,9,2,0,41,<=50K
22,358974,9,0,1,36,<=50K
25,358975,8,0,0,34,>50K
44,241844,5,0,0,42,<=50K
46,241845,6,0,1,41,<=50K
40,221947,11,1,0,55,>50K
41,221946,8,1,0,55,<=50K
32,65279,9,0,0,39,>50K
30,65279,8,0,2,38,<=50K
34,166416,9,0,0,99,<=50K
34,166418,8,0,0,98,<=50K
37,189876,13,0,0,43,>50K
34,189878,15,1,1,39,<=50K
20,184711,10,0,1,21,<=50K
18,184710,11,0,0,19,>50K
64,225474,10,0,0,34,<=50K
66,225471,11,0,2,33,<=50K
24,269060,8,1,0,40,<=50K
25,269061,7,0,1,38,<=50K
26,214413,11,0,0,42,<=50K
26,214412,7,1,1,39,<=50K
35,202025,14,27827,2,49,>50K
33,202027,13,27830,0,48,<=50K
37,191524,12,0,1,35,<=50K
36,191523,10,2,0,37,<=50K
46,205102,11,1,0,48,>50K
44,205099,11,0,1,46,<=50K
63,149754,11,2,1,38,>50K
64,149756,11,1,1,42,<=50K
69,241174,2,2,0,16,<=50K
68,241174,4,1,0,16,>50K
28,115705,8,0,1,49,<=50K
26,115703,10,0,0,50,<=50K
45,296067,9,0,0,40,<=50K
45,296066,9,0,0,39,<=50K
34,186822,13,15023,0,41,>50K
33,186823,15,15023,1,40,<=50K
27,98010,10,1,1,41,<=50K
27,98011,9,0,2,40,>50K
17,80162,10,0,0,19,<=50K
17,80162,10,0,0,21,>50K
51,162630,8,7297,1,60,>50K
51,162630,8,7299,1,61,>50K
53,100934,8,0,0,39,<=50K
52,100934,7,1,0,39,<=50K
38,20108,11,0,0,83,<=50K
38,20109,9,0,1,83,<=50K
22,100346,8,0,0,36,<=50K
21,100345,6,0,1,34,>50K
30,87240,7,0,0,48,<=50K
28,87239,7,0,1,48,>50K
51,199721,15,15025,0,59,>50K
52,199719,16,15024,0,61,<=50K
51,36488,9,0,1,39,<=50K
49,36487,8,0,0,38,<=50K
39,26357,11,2,1,39,<=50K
40,26358,14,0,0,39,<=50K
20,30038,9,0,0,40,<=50K
21,30039,10,0,0,39,>50K
18,246248,10,0,0,40,<=50K
20,246248,11,0,0,40,<=50K
30,355568,12,0,0,50,<=50K
28,355568,10,0,0,50,<=50K
41,201785,14,0,0,51,>50K
42,201785,14,0,1,49,>50K
25,146763,10,0,0,39,>50K
27,146765,11,1,0,38,<=50K
29,52634,8,0,0,40,<=50K
28,52634,9,0,0,38,<=50K
36,111126,5,0,1,42,<=50K
35,111128,4,2,0,39,<=50K
32,93931,9,0,0,50,<=50K
32,93928,9,0,0,49,>50K
45,33793,8,0,1,7,<=50K
44,33795,10,0,0,11,<=50K
16,191909,6,2,1,19,<=50K
16,191912,7,1,0,20,>50K
47,133697,12,0,1,40,>50K
48,133694,13,2,0,38,>50K
21,133515,10,1,0,38,<=50K
19,133516,9,0,1,42,<=50K
65,159714,9,1,0,19,<=50K
64,159715,10,0,0,21,<=50K
50,117700,9,0,0,41,<=50K
51,117700,8,1,0,37,<=50K
30,46806,8,99997,0,38,>50K
31,46804,8,99997,1,38,<=50K
28,425626,10,0,1,40,<=50K
30,425626,11,0,0,38,>50K
38,140853,9,0,0,50,<=50K
39,140853,9,0,0,51,<=50K
55,282680,14,2,0,49,<=50K
54,282680,12,2,0,49,<=50K
25,198164,8,0,0,38,<=50K
23,198162,9,0,2,39,<=50K
48,31264,13,5177,1,37,>50K
47,31265,9,5178,0,39,<=50K
30,27494,9,2,1,48,<=50K
29,27494,10,1,1,50,<=50K
19,406079,8,0,0,25,<=50K
20,406078,10,0,0,23,>50K
52,29657,8,0,0,39,<=50K
53,29659,8,0,1,38,>50K
44,304174,15,1,0,49,>50K
42,304175,14,0,0,50,<=50K
50,194908,9,2,0,39,<=50K
51,194909,10,2,0,41,<=50K
19,214716,9,1,0,10,<=50K
21,214715,9,1,1,9,<=50K
54,146409,10,2,0,42,<=50K
52,146408,9,0,1,39,>50K
52,131632,9,0,0,38,<=50K
51,131631,5,0,0,40,<=50K
34,417136,9,0,1,39,<=50K
35,417136,8,0,0,37,>50K
29,209300,15,0,1,40,<=50K
28,209300,12,0,0,41,<=50K
26,51025,8,0,1,38,<=50K
28,51023,8,1,0,39,<=50K
67,114994,8,0,0,18,<=50K
63,114993,9,0,0,19,<=50K
21,174503,9,0,0,30,<=50K
21,174504,9,1,1,31,<=50K
52,149649,16,1,0,38,>50K
51,149651,15,0,1,38,<=50K
37,185099,9,0,0,40,<=50K
38,185099,10,0,1,39,<=50K
24,124970,8,0,0,38,<=50K
24,124970,8,0,0,39,>50K
43,286748,15,0,0,99,>50K
42,286749,15,2,0,98,>50K
44,123680,9,0,0,39,>50K
44,123682,8,0,1,41,<=50K
55,52267,13,0,0,50,>50K
55,52266,14,0,0,50,<=50K
23,191228,11,0,1,38,<=50K
25,191229,8,0,1,39,<=50K
57,184553,6,0,1,57,<=50K
56,184551,5,0,0,54,<=50K
19,246224,9,0,0,40,<=50K
18,246225,7,1,0,39,<=50K
24,106889,9,1,0,31,<=50K
25,106890,9,0,0,31,<=50K
47,213140,2,0,1,39,<=50K
49,213140,2,0,0,39,<=50K
31,93589,9,0,0,38,<=50K
31,93588,6,0,3,40,<=50K
38,46813,13,0,0,37,<=50K
35,46815,13,2,1,37,<=50K
49,197418,9,0,0,17,<=50K
48,197416,8,0,1,19,<=50K
50,159603,9,0,0,38,>50K
51,159605,12,0,1,39,>50K
22,275419,10,0,0,39,<=50K
23,275421,11,0,2,39,<=50K
41,197582,7,0,0,37,>50K
40,197583,4,0,0,38,<=50K
44,117500,9,0,0,39,<=50K
46,117502,8,1,1,39,>50K
50,146604,14,0,0,41,>50K
50,146601,15,0,0,40,>50K
20,51986,8,0,1,37,<=50K
20,51985,8,0,0,38,>50K
37,234805,13,7431,0,44,>50K
38,234807,10,7430,0,45,<=50K
30,302149,11,0,1,40,<=50K
31,302148,12,1,1,41,>50K
25,159896,9,0,0,37,<=50K
27,159896,10,0,0,40,<=50K
60,370615,8,1,1,60,<=50K
60,370613,10,0,0,59,<=50K
55,120971,6,0,0,40,>50K
56,120968,5,0,1,39,<=50K
25,34541,9,0,0,37,<=50K
23,34540,11,0,0,36,<=50K
30,107458,12,0,0,49,<=50K
29,107456,12,0,0,49,<=50K
37,233826,13,15025,0,51,>50K
36,233823,10,15024,0,49,>50K
26,109165,8,1,1,59,<=50K
28,109164,10,0,0,59,<=50K
41,29762,10,5012,0,70,<=50K
41,29762,11,5013,0,68,>50K
34,150124,10,0,0,39,<=50K
34,150126,11,0,1,39,<=50K
48,149335,13,0,0,39,>50K
47,149338,12,0,2,38,<=50K
42,118600,12,1,625,38,<=50K
41,118600,13,0,626,39,<=50K
35,181018,9,2,0,59,<=50K
35,181020,7,0,0,59,<=50K
24,218138,9,2,1,40,<=50K
25,218136,9,1,1,40,<=50K
24,139999,12,1,0,39,<=50K
22,139999,13,1,1,39,<=50K
19,191242,10,0,0,41,<=50K
21,191242,10,0,2,40,<=50K
43,211449,8,0,1,37,<=50K
43,211449,8,0,1,39,<=50K
